fire_id,ignition_lat,ignition_lon,ignition_time,zone,spread_radius_km,duration_hours,acres_burned,temperature,humidity,wind_speed,rainfall,drought_index,impact_score
CAF-2018-4655,35.5698,-118.2337,2018-04-27 12:00:00,Southern California,0.1,15.4,4.6,16.6,42.7,2.8,0.55,3.24,0.0
CAF-2022-4656,36.9948,-118.1518,2022-05-10 10:00:00,Southern California,0.72,11.1,119.5,14.1,59.5,15.6,6.88,2.84,0.0
CAF-2018-4657,32.9469,-117.8247,2018-10-11 06:00:00,San Diego County,2.58,1.0,1240.5,47.7,20.9,23.3,0.44,5.78,0.0
CAF-2022-4658,34.0684,-116.0741,2022-08-08 13:00:00,Inland Empire,1.21,5.3,651.7,35.3,10.9,35.7,0.01,5.27,1.5
CAF-2019-4659,36.6941,-119.6564,2019-04-04 09:00:00,Central Valley Foothills,0.1,18.2,5.9,18.8,63.0,2.6,0.31,3.18,0.0
CAF-2020-4660,33.9873,-119.6576,2020-12-03 14:00:00,Southern California,1.31,6.7,556.6,20.0,62.6,21.0,16.28,1.96,0.0
CAF-2018-4661,33.4572,-118.5518,2018-07-03 15:00:00,Santa Barbara Ventura,0.96,3.1,182.5,38.7,14.5,28.4,0.83,6.87,0.97
CAF-2020-4662,38.1746,-122.8143,2020-07-17 13:00:00,Bay Area Hills,6.66,45.8,25968.2,38.0,5.5,43.9,0.52,8.5,3.71
CAF-2018-4663,40.2468,-123.8948,2018-10-19 19:00:00,Shasta Cascade,0.87,12.8,171.3,36.6,6.4,25.3,0.29,9.78,3.12
CAF-2020-4664,37.0536,-118.7674,2020-07-17 07:00:00,Central Valley Foothills,3.33,22.0,2161.6,44.4,17.4,39.0,0.07,6.08,0.56
CAF-2019-4665,38.0438,-120.0473,2019-06-03 16:00:00,Central Valley Foothills,1.23,23.8,896.0,40.9,14.2,34.2,0.21,8.77,1.52
CAF-2018-4666,37.4758,-121.599,2018-12-03 08:00:00,Bay Area Hills,0.54,12.8,121.5,23.1,53.5,22.5,0.36,4.84,0.0
CAF-2023-4667,34.0271,-116.2119,2023-05-11 11:00:00,Southern California,1.64,2.0,1482.2,23.7,52.5,20.8,9.2,3.68,0.0
CAF-2020-4668,32.747,-116.9294,2020-09-11 07:00:00,San Diego County,1.37,21.8,1016.0,38.1,16.5,17.8,0.04,8.52,0.77
CAF-2019-4669,39.4333,-121.5053,2019-12-22 15:00:00,Northern Sierra Nevada,1.55,15.1,900.6,16.7,45.0,35.8,3.94,1.52,0.0
CAF-2022-4670,35.1319,-118.843,2022-05-14 15:00:00,Southern California,0.62,1.6,147.7,16.2,52.1,22.7,15.91,2.41,0.0
CAF-2023-4671,34.0283,-119.0299,2023-07-09 08:00:00,Santa Barbara Ventura,3.85,6.0,3605.8,43.3,6.8,46.5,0.0,9.25,3.47
CAF-2021-4672,39.8515,-123.2394,2021-12-14 11:00:00,Northern Sierra Nevada,2.53,27.6,3919.4,25.4,45.7,7.4,0.15,3.36,0.0
CAF-2023-4673,40.6852,-121.1107,2023-05-26 15:00:00,Shasta Cascade,0.69,17.4,155.1,24.4,54.6,22.2,0.9,2.28,0.0
CAF-2021-4674,42.0,-121.8859,2021-08-08 17:00:00,Northern Sierra Nevada,4.95,41.9,4836.0,37.4,19.5,47.8,1.29,7.76,0.72
CAF-2022-4675,40.1616,-121.3517,2022-09-20 15:00:00,Northern Sierra Nevada,1.39,18.3,954.9,44.6,17.0,16.8,0.08,8.25,0.6
CAF-2022-4676,38.1017,-119.4838,2022-11-06 06:00:00,Central Valley Foothills,2.82,62.0,2064.6,22.1,45.3,25.3,2.33,4.27,0.0
CAF-2018-4677,36.9309,-117.8402,2018-04-11 16:00:00,Central Valley Foothills,0.38,37.7,73.8,19.9,44.5,9.9,0.62,2.4,0.0
CAF-2020-4678,39.0526,-121.8781,2020-09-27 18:00:00,Bay Area Hills,1.59,20.8,1501.6,41.4,22.0,28.4,0.43,6.76,0.0
CAF-2023-4679,33.5747,-118.8729,2023-10-04 07:00:00,Santa Barbara Ventura,5.51,60.4,7482.3,39.0,7.9,37.7,0.54,7.49,2.86
CAF-2022-4680,40.3767,-120.2925,2022-12-24 18:00:00,Shasta Cascade,5.86,59.0,7173.4,26.8,39.0,2.2,0.17,3.54,0.0
CAF-2023-4681,33.6922,-118.5613,2023-07-15 12:00:00,Santa Barbara Ventura,4.93,41.1,4448.8,36.4,28.1,34.0,0.09,8.63,0.0
CAF-2022-4682,34.2729,-118.4444,2022-07-11 12:00:00,Southern California,1.36,14.5,646.7,33.2,12.4,10.0,0.1,8.19,1.4
CAF-2020-4683,33.3867,-116.8122,2020-10-04 08:00:00,Southern California,0.19,14.1,18.7,38.3,18.4,18.1,0.21,8.16,0.25
CAF-2018-4684,37.3855,-119.609,2018-06-08 18:00:00,Central Valley Foothills,1.11,18.1,576.6,36.1,5.0,18.8,0.02,5.91,2.54
CAF-2020-4685,35.9597,-120.6204,2020-10-23 09:00:00,Central Valley Foothills,2.55,35.7,3475.8,35.4,25.3,52.5,0.45,4.63,0.0
CAF-2022-4686,32.9732,-116.575,2022-02-07 13:00:00,San Diego County,0.88,12.3,212.1,26.9,37.8,3.3,0.66,4.9,0.0
CAF-2023-4687,36.0223,-120.124,2023-09-26 16:00:00,Central Valley Foothills,2.91,15.8,4850.6,35.5,7.1,24.2,0.31,9.37,3.03
CAF-2022-4688,41.569,-119.9219,2022-04-12 09:00:00,Shasta Cascade,2.02,32.0,2179.7,16.1,42.5,5.4,2.49,2.96,0.0
CAF-2019-4689,41.054,-122.7264,2019-07-05 12:00:00,Northern Sierra Nevada,2.49,32.0,1023.6,39.6,13.6,6.4,0.06,7.73,1.09
CAF-2019-4690,33.831,-120.2248,2019-09-22 06:00:00,Santa Barbara Ventura,2.14,17.2,1991.7,35.2,16.1,28.9,0.23,8.66,1.09
CAF-2022-4691,34.8862,-116.6176,2022-08-11 12:00:00,Southern California,5.44,34.1,6253.7,37.3,10.8,35.1,0.14,8.62,2.46
CAF-2019-4692,39.9527,-121.4545,2019-06-01 06:00:00,Northern Sierra Nevada,4.92,35.4,13394.2,39.9,5.0,33.8,0.21,3.49,2.55
CAF-2018-4693,40.3917,-121.2426,2018-06-03 17:00:00,Shasta Cascade,5.88,34.8,5629.9,34.3,23.2,60.1,0.05,7.78,0.23
CAF-2019-4694,36.7495,-121.3637,2019-12-04 07:00:00,Central Valley Foothills,2.54,14.4,1520.1,20.0,40.2,10.5,0.44,2.35,0.0
CAF-2019-4695,38.5483,-122.8441,2019-08-22 16:00:00,Northern Sierra Nevada,3.9,16.7,8406.0,44.3,7.4,41.9,0.32,6.19,2.66
CAF-2018-4696,33.4691,-118.1045,2018-07-04 10:00:00,Southern California,2.3,17.2,2268.1,27.8,19.8,41.1,0.04,6.47,0.12
CAF-2019-4697,39.2223,-122.7812,2019-08-24 16:00:00,Shasta Cascade,0.78,28.9,105.7,44.3,13.1,27.0,0.21,7.94,1.44
CAF-2022-4698,32.5,-116.6682,2022-06-11 08:00:00,San Diego County,4.81,41.5,11500.5,32.4,15.3,43.6,0.01,7.52,1.43
CAF-2021-4699,39.3728,-120.5999,2021-03-20 13:00:00,Northern Sierra Nevada,4.79,18.7,9175.5,19.5,56.9,3.8,0.59,4.09,0.0
CAF-2021-4700,34.5339,-116.8159,2021-03-20 10:00:00,Southern California,1.89,12.1,1825.9,23.6,43.3,0.7,8.92,4.34,0.0
CAF-2021-4701,42.0,-124.3586,2021-08-15 13:00:00,Shasta Cascade,2.65,3.4,3415.1,44.6,8.3,15.2,0.02,9.4,2.64
CAF-2019-4702,37.9839,-121.0155,2019-08-10 07:00:00,Northern Sierra Nevada,1.32,12.7,948.6,34.6,7.1,25.8,0.37,7.2,2.51
CAF-2022-4703,34.0776,-118.5839,2022-05-20 17:00:00,Santa Barbara Ventura,2.38,23.5,1994.6,22.9,48.9,8.7,3.29,2.11,0.0
CAF-2023-4704,34.215,-119.9745,2023-10-21 14:00:00,Santa Barbara Ventura,0.72,1.6,216.4,35.4,14.8,44.5,0.06,7.49,1.26
CAF-2021-4705,41.762,-120.5653,2021-03-03 13:00:00,Shasta Cascade,3.73,58.4,5928.3,24.5,46.6,6.0,0.28,1.56,0.0
CAF-2019-4706,39.7273,-119.5445,2019-08-20 07:00:00,Shasta Cascade,3.67,36.7,2512.1,34.1,9.0,33.9,0.11,7.48,2.46
CAF-2019-4707,33.4708,-118.8726,2019-08-05 15:00:00,Southern California,3.22,41.3,5235.6,43.1,17.7,33.2,0.82,6.4,0.47
CAF-2023-4708,32.8985,-114.8779,2023-07-11 07:00:00,San Diego County,5.66,44.8,18566.1,34.7,5.0,45.5,0.1,5.94,3.27
CAF-2019-4709,37.9699,-121.1289,2019-11-06 17:00:00,Bay Area Hills,0.89,29.2,216.1,12.0,46.8,8.2,1.32,6.6,0.0
CAF-2019-4710,36.3233,-117.4877,2019-09-04 15:00:00,Southern California,0.2,20.5,13.3,37.3,13.1,28.8,0.29,6.87,1.2
CAF-2023-4711,32.9941,-118.4491,2023-12-15 14:00:00,Inland Empire,1.26,8.0,358.5,21.3,40.3,8.0,0.73,0.16,0.0
CAF-2019-4712,34.2894,-118.9642,2019-06-03 06:00:00,Santa Barbara Ventura,4.98,36.7,9669.1,40.8,5.0,28.9,0.24,7.62,3.3
CAF-2023-4713,39.6458,-122.5878,2023-07-03 14:00:00,Northern Sierra Nevada,0.95,7.8,266.4,32.2,18.1,37.8,0.42,6.95,0.42
CAF-2018-4714,34.2737,-116.3384,2018-09-22 06:00:00,Inland Empire,6.61,74.8,15343.6,31.2,17.4,34.3,0.09,6.79,0.84
CAF-2018-4715,39.737,-122.3541,2018-03-11 18:00:00,Northern Sierra Nevada,0.53,23.8,139.0,19.2,61.0,3.9,1.6,2.84,0.0
CAF-2023-4716,37.5713,-120.1747,2023-06-11 11:00:00,Bay Area Hills,0.43,19.7,38.3,41.2,17.5,45.8,0.2,6.86,0.6
CAF-2020-4717,33.9316,-116.4878,2020-04-14 07:00:00,Southern California,0.52,4.2,102.3,17.8,43.1,13.7,0.3,0.56,0.0
CAF-2018-4718,38.9493,-119.575,2018-04-27 14:00:00,Northern Sierra Nevada,1.31,7.1,444.3,23.1,41.4,13.7,0.41,3.41,0.0
CAF-2019-4719,33.9384,-121.2698,2019-08-16 15:00:00,Santa Barbara Ventura,3.44,46.7,5344.3,37.9,25.4,30.9,0.37,4.97,0.0
CAF-2023-4720,34.9053,-117.3689,2023-05-23 13:00:00,Southern California,1.47,4.0,1118.5,19.0,51.0,26.6,2.53,2.1,0.0
CAF-2018-4721,35.2443,-119.5254,2018-08-12 11:00:00,Santa Barbara Ventura,3.39,43.2,4532.9,36.1,13.0,35.3,0.13,6.99,1.56
CAF-2023-4722,33.7352,-117.5124,2023-12-20 12:00:00,Inland Empire,4.02,21.4,6707.6,24.7,54.9,7.0,2.02,2.05,0.0
CAF-2020-4723,37.0282,-122.2037,2020-07-26 14:00:00,Bay Area Hills,4.43,50.9,11457.4,37.1,11.6,31.5,0.21,7.83,2.03
CAF-2020-4724,33.9973,-116.6875,2020-06-15 11:00:00,San Diego County,2.24,24.3,2166.3,37.8,5.8,16.2,0.01,8.58,2.96
CAF-2020-4725,40.4012,-120.6957,2020-03-14 07:00:00,Northern Sierra Nevada,1.5,4.5,1355.7,21.2,43.8,5.2,6.78,2.85,0.0
CAF-2018-4726,34.8259,-119.3341,2018-10-13 19:00:00,Santa Barbara Ventura,5.14,44.4,5433.9,29.9,15.1,35.5,0.04,6.61,1.2
CAF-2022-4727,34.7818,-117.2976,2022-09-05 06:00:00,Inland Empire,1.58,9.0,547.8,29.4,11.5,31.7,0.2,9.99,2.29
CAF-2023-4728,34.1833,-119.6703,2023-07-23 15:00:00,Southern California,3.96,36.5,4830.6,38.9,5.0,50.6,0.17,8.24,3.69
CAF-2021-4729,34.2654,-117.3211,2021-03-06 09:00:00,San Diego County,1.88,15.0,2145.6,17.7,50.8,25.6,5.13,2.2,0.0
CAF-2021-4730,39.5656,-121.7246,2021-05-19 10:00:00,Shasta Cascade,2.87,15.1,1846.9,17.1,45.2,15.5,0.75,4.69,0.0
CAF-2021-4731,39.5414,-124.2232,2021-11-08 07:00:00,Northern Sierra Nevada,2.21,2.2,3001.0,18.0,54.0,25.8,0.02,3.05,0.0
CAF-2023-4732,34.1503,-116.7512,2023-07-10 12:00:00,Inland Empire,0.59,10.4,189.2,36.1,17.4,42.7,0.04,9.5,1.11
CAF-2018-4733,38.5405,-120.5253,2018-06-10 16:00:00,Northern Sierra Nevada,3.78,32.8,6827.4,35.2,15.6,52.5,0.01,9.11,1.77
CAF-2018-4734,38.2206,-119.3518,2018-12-01 07:00:00,Central Valley Foothills,0.6,7.5,149.8,15.9,58.6,15.1,1.91,0.0,0.0
CAF-2018-4735,32.8939,-117.2802,2018-11-26 11:00:00,San Diego County,0.16,17.5,14.0,19.7,58.6,2.1,11.07,2.55,0.0
CAF-2019-4736,37.8182,-121.5097,2019-01-07 18:00:00,Bay Area Hills,0.1,35.7,3.0,19.4,40.5,22.7,0.26,4.93,0.0
CAF-2022-4737,32.5,-117.7072,2022-07-17 15:00:00,Southern California,1.42,22.1,757.0,33.8,5.0,46.1,0.42,10.0,3.8
CAF-2021-4738,37.909,-122.2392,2021-10-20 08:00:00,Bay Area Hills,4.53,42.9,5453.0,36.8,15.2,38.8,0.48,6.92,1.24
CAF-2021-4739,39.0227,-119.8324,2021-07-17 15:00:00,Shasta Cascade,3.44,4.3,6407.8,38.2,11.7,45.5,0.74,7.24,2.04
CAF-2020-4740,33.1442,-116.6339,2020-04-15 18:00:00,Southern California,4.43,68.9,6710.0,13.0,63.4,10.2,10.75,3.13,0.0
CAF-2019-4741,40.7366,-123.26,2019-09-02 06:00:00,Shasta Cascade,0.61,5.8,81.6,36.0,26.2,38.7,0.37,7.03,0.0
CAF-2023-4742,32.716,-117.2619,2023-07-19 08:00:00,San Diego County,0.1,3.5,3.4,38.5,5.0,23.8,0.13,5.11,2.39
CAF-2020-4743,38.1787,-121.9186,2020-09-21 15:00:00,Bay Area Hills,2.7,24.1,2017.8,34.7,15.6,24.8,0.03,6.38,0.72
CAF-2020-4744,39.3452,-122.2826,2020-08-12 10:00:00,Northern Sierra Nevada,2.19,14.5,2548.0,50.0,7.3,33.8,0.08,10.0,3.21
CAF-2019-4745,35.6968,-118.2061,2019-06-20 11:00:00,Central Valley Foothills,1.73,18.8,495.5,44.9,15.0,23.0,0.25,6.75,0.82
CAF-2019-4746,33.0967,-116.0058,2019-05-15 14:00:00,San Diego County,0.74,24.6,122.4,21.0,44.2,8.6,4.52,5.29,0.0
CAF-2020-4747,34.5669,-119.2311,2020-05-06 14:00:00,Southern California,2.23,22.8,1418.5,10.6,62.4,14.0,1.72,3.77,0.0
CAF-2022-4748,34.5884,-119.1696,2022-12-21 17:00:00,Santa Barbara Ventura,3.43,52.7,4746.8,25.1,56.6,26.3,9.27,1.64,0.0
CAF-2018-4749,35.5584,-118.8259,2018-09-11 15:00:00,Southern California,1.06,2.3,506.7,40.7,6.4,21.5,0.05,8.12,2.74
CAF-2023-4750,34.1066,-117.625,2023-11-14 17:00:00,Inland Empire,0.85,22.2,270.4,17.8,61.0,18.9,6.48,3.11,0.0
CAF-2023-4751,33.2914,-116.5527,2023-07-01 06:00:00,Inland Empire,3.53,46.9,5419.3,33.7,15.7,32.6,0.14,6.6,0.91
CAF-2021-4752,35.0887,-119.0041,2021-01-03 07:00:00,Santa Barbara Ventura,0.5,8.4,62.0,13.7,37.3,14.5,0.14,2.34,0.0
CAF-2022-4753,33.0941,-117.5284,2022-10-27 19:00:00,Southern California,5.99,64.4,7031.8,32.3,16.6,38.2,0.23,9.48,1.57
CAF-2021-4754,34.8257,-117.6584,2021-05-16 12:00:00,Southern California,1.07,1.0,527.6,15.8,47.4,14.1,6.8,1.38,0.0
CAF-2022-4755,39.8264,-122.9211,2022-10-14 11:00:00,Shasta Cascade,1.45,5.4,361.2,31.7,5.0,16.4,0.01,9.84,3.32
CAF-2018-4756,34.3614,-115.94,2018-06-09 06:00:00,Southern California,2.17,33.8,1517.9,34.8,12.0,46.8,0.47,6.12,1.69
CAF-2019-4757,33.7113,-116.1677,2019-11-12 15:00:00,San Diego County,1.89,4.4,1057.7,16.3,53.8,25.8,4.13,0.06,0.0
CAF-2019-4758,32.5,-116.8476,2019-06-03 06:00:00,San Diego County,3.84,30.7,3247.8,41.9,7.0,22.2,0.36,10.0,3.2
CAF-2022-4759,33.1386,-118.3467,2022-09-25 10:00:00,Southern California,6.26,60.1,22296.0,32.2,16.5,36.9,0.28,6.69,1.03
CAF-2021-4760,38.5505,-119.771,2021-07-11 17:00:00,Northern Sierra Nevada,0.1,29.2,3.1,31.7,10.8,30.9,0.08,9.74,2.27
CAF-2021-4761,37.6322,-121.7092,2021-10-24 08:00:00,Bay Area Hills,0.11,13.2,5.0,31.6,14.9,37.5,0.07,7.48,1.1
CAF-2021-4762,33.3375,-118.2288,2021-09-04 16:00:00,Southern California,4.95,54.5,4993.1,43.7,17.3,32.3,0.14,9.37,1.25
CAF-2019-4763,38.7826,-121.3474,2019-11-02 07:00:00,Shasta Cascade,2.17,2.5,1818.2,18.3,62.6,16.6,0.49,4.43,0.0
CAF-2021-4764,34.6163,-117.8799,2021-04-21 18:00:00,Southern California,1.56,25.6,1369.3,13.1,71.7,1.4,4.77,2.62,0.0
CAF-2019-4765,34.3953,-117.1661,2019-09-23 13:00:00,Southern California,3.78,39.6,8491.8,31.5,5.0,27.1,0.9,8.69,3.41
CAF-2019-4766,34.6551,-119.728,2019-08-13 19:00:00,Santa Barbara Ventura,2.09,16.6,938.7,39.4,5.0,35.6,0.06,5.32,2.75
CAF-2020-4767,32.5,-117.233,2020-09-08 18:00:00,Southern California,0.49,4.2,61.4,37.3,23.1,30.9,0.07,4.29,0.0
CAF-2022-4768,34.1398,-115.376,2022-05-13 16:00:00,Southern California,1.48,25.5,961.3,19.8,49.3,4.9,4.96,3.83,0.0
CAF-2019-4769,35.1292,-120.3278,2019-10-04 06:00:00,Santa Barbara Ventura,2.35,18.5,2491.7,35.9,7.5,37.2,0.11,8.14,2.85
CAF-2023-4770,36.064,-116.9575,2023-09-15 19:00:00,Inland Empire,4.19,18.8,9824.2,35.7,21.2,46.6,0.2,6.52,0.06
CAF-2023-4771,39.8568,-119.0866,2023-03-27 19:00:00,Northern Sierra Nevada,1.17,14.7,753.7,20.0,52.9,32.1,1.45,3.89,0.0
CAF-2020-4772,36.2311,-118.0119,2020-08-10 17:00:00,Southern California,3.59,45.5,3800.6,42.7,18.3,44.6,0.29,6.74,0.61
CAF-2022-4773,34.2396,-116.8976,2022-09-13 16:00:00,Inland Empire,1.15,26.0,791.2,46.2,8.0,39.5,0.23,5.61,2.2
CAF-2018-4774,42.0,-120.2024,2018-09-08 13:00:00,Northern Sierra Nevada,0.38,3.5,77.6,37.4,13.1,11.5,0.39,6.27,0.84
CAF-2022-4775,37.5555,-120.5112,2022-04-14 19:00:00,Northern Sierra Nevada,4.78,29.2,7787.2,20.5,64.3,24.8,1.38,3.21,0.0
CAF-2019-4776,33.1219,-118.0327,2019-07-10 14:00:00,Southern California,2.51,33.2,3872.0,42.9,19.9,56.4,0.02,5.56,0.16
CAF-2020-4777,35.3772,-116.7257,2020-11-25 12:00:00,Southern California,1.21,5.7,268.4,25.1,51.3,31.6,6.24,4.2,0.0
CAF-2020-4778,40.8622,-121.3563,2020-08-09 11:00:00,Northern Sierra Nevada,3.63,38.2,4247.0,44.3,28.2,37.1,0.67,7.32,0.0
CAF-2019-4779,34.1736,-116.3174,2019-07-09 07:00:00,Inland Empire,3.56,22.4,5004.7,41.7,14.9,35.1,0.19,9.26,1.65
CAF-2019-4780,33.9411,-115.4927,2019-05-07 10:00:00,Inland Empire,0.77,15.4,156.9,25.6,38.7,2.5,1.18,2.61,0.0
CAF-2019-4781,38.5492,-122.7455,2019-12-26 13:00:00,Shasta Cascade,1.25,1.0,759.4,12.4,62.0,24.0,3.75,4.38,0.0
CAF-2021-4782,33.5935,-115.4276,2021-10-04 07:00:00,Inland Empire,1.64,37.9,677.2,46.3,7.8,44.6,0.04,7.48,2.72
CAF-2022-4783,34.3626,-118.1886,2022-05-05 09:00:00,Southern California,2.18,38.5,1056.2,19.2,56.5,14.1,0.75,1.64,0.0
CAF-2022-4784,32.5809,-117.1355,2022-08-26 17:00:00,Southern California,1.55,22.5,1321.0,34.4,16.3,34.9,0.23,8.23,1.02
CAF-2019-4785,35.2391,-115.1421,2019-11-02 07:00:00,Inland Empire,0.94,19.4,309.9,24.3,57.3,9.2,8.81,2.82,0.0
CAF-2023-4786,41.9053,-124.2702,2023-06-24 08:00:00,Northern Sierra Nevada,0.1,16.2,3.3,33.0,6.6,39.1,0.0,8.86,3.06
CAF-2018-4787,39.2401,-119.8943,2018-08-26 15:00:00,Northern Sierra Nevada,2.42,28.4,3453.6,42.4,23.4,49.4,0.1,8.42,0.0
CAF-2023-4788,34.7702,-114.8388,2023-08-16 10:00:00,Southern California,4.88,53.2,11665.4,45.0,9.7,26.6,0.31,6.84,2.16
CAF-2020-4789,32.5,-117.6787,2020-07-09 12:00:00,Southern California,4.48,53.4,6327.2,43.7,7.0,38.2,0.1,7.59,3.0
CAF-2018-4790,36.0559,-118.3188,2018-08-11 06:00:00,Southern California,7.09,56.0,24969.8,33.4,10.7,48.6,0.42,7.33,2.55
CAF-2019-4791,32.5,-118.5011,2019-11-10 10:00:00,Southern California,2.77,48.9,4122.6,16.6,50.3,8.6,1.13,1.03,0.0
CAF-2021-4792,35.8302,-117.6083,2021-07-22 08:00:00,Inland Empire,4.9,21.2,5324.3,43.6,21.4,34.8,0.29,10.0,0.58
CAF-2020-4793,38.4739,-121.4581,2020-06-06 12:00:00,Northern Sierra Nevada,3.54,18.4,2778.4,38.0,21.2,31.0,0.31,7.94,0.06
CAF-2022-4794,39.3203,-124.5,2022-06-25 15:00:00,Northern Sierra Nevada,4.59,37.2,7364.6,45.5,23.9,41.7,0.11,9.63,0.09
CAF-2022-4795,32.5,-115.2899,2022-06-25 19:00:00,San Diego County,0.96,30.4,405.4,47.1,9.8,21.1,0.06,7.43,1.92
CAF-2018-4796,33.0961,-115.9604,2018-07-24 11:00:00,San Diego County,0.62,6.9,82.0,40.6,7.8,47.9,0.5,5.07,2.22
CAF-2019-4797,32.5691,-117.5019,2019-12-02 18:00:00,San Diego County,1.11,1.0,246.3,12.2,63.3,0.6,0.31,2.37,0.0
CAF-2019-4798,40.4284,-118.7808,2019-07-23 18:00:00,Northern Sierra Nevada,0.44,32.5,77.9,39.5,10.0,37.5,0.13,5.72,1.75
CAF-2019-4799,41.034,-123.4963,2019-09-04 13:00:00,Shasta Cascade,3.8,34.0,5103.9,32.6,8.5,16.4,2.81,8.68,2.55
CAF-2020-4800,32.5,-120.1552,2020-11-14 18:00:00,Southern California,3.59,5.7,6333.0,18.7,45.7,17.2,0.8,2.27,0.0
CAF-2021-4801,37.5111,-122.354,2021-06-24 14:00:00,Bay Area Hills,0.1,5.1,2.9,39.4,26.1,40.7,0.18,6.0,0.0
CAF-2023-4802,41.3435,-121.6156,2023-09-20 17:00:00,Shasta Cascade,1.14,27.9,486.3,41.4,16.1,30.2,0.06,7.24,0.78
CAF-2019-4803,38.7365,-121.6801,2019-09-23 07:00:00,Bay Area Hills,4.23,33.6,4677.3,38.1,16.6,40.6,0.07,9.43,1.47
CAF-2020-4804,32.969,-116.5513,2020-09-12 12:00:00,Southern California,1.9,10.8,1341.2,40.2,18.6,37.5,0.66,8.02,0.58
CAF-2019-4805,41.2073,-121.1133,2019-07-06 14:00:00,Northern Sierra Nevada,5.05,63.7,11077.5,36.5,29.8,47.4,0.11,5.64,0.0
CAF-2021-4806,34.542,-116.9762,2021-09-14 14:00:00,San Diego County,5.51,55.8,9437.4,28.0,21.5,50.9,0.01,8.22,0.49
CAF-2018-4807,42.0,-122.7753,2018-11-16 09:00:00,Shasta Cascade,1.74,13.2,1529.5,15.4,42.8,15.7,0.13,2.36,0.0
CAF-2022-4808,35.7771,-119.6724,2022-09-16 06:00:00,Central Valley Foothills,0.4,17.7,55.1,38.0,16.2,24.4,0.22,8.88,0.93
CAF-2023-4809,38.165,-119.5796,2023-11-04 19:00:00,Central Valley Foothills,3.95,62.9,8293.5,26.2,56.3,16.4,6.51,3.31,0.0
CAF-2019-4810,34.7043,-115.8922,2019-08-14 19:00:00,Inland Empire,2.71,27.0,1216.0,36.2,19.4,14.1,0.2,6.99,0.0
CAF-2020-4811,40.8375,-120.4967,2020-10-25 17:00:00,Northern Sierra Nevada,3.99,24.5,4704.4,42.5,5.0,51.4,0.21,6.08,3.27
CAF-2020-4812,38.0099,-121.52,2020-08-02 06:00:00,Bay Area Hills,2.27,14.0,1302.5,50.0,5.0,32.5,0.34,5.58,2.77
CAF-2023-4813,40.224,-120.4248,2023-10-16 06:00:00,Shasta Cascade,5.15,28.4,11505.6,43.2,5.0,65.6,0.53,7.96,3.95
CAF-2021-4814,41.9127,-119.4543,2021-01-20 16:00:00,Shasta Cascade,0.41,11.0,71.6,16.4,39.6,24.6,1.12,4.45,0.0
CAF-2018-4815,34.7669,-119.7985,2018-08-20 11:00:00,Santa Barbara Ventura,5.69,79.5,7548.1,39.0,13.7,37.7,0.05,6.02,1.42
CAF-2019-4816,34.1784,-115.8553,2019-05-13 16:00:00,Inland Empire,0.1,13.3,4.0,8.1,40.2,20.1,2.87,2.81,0.0
CAF-2023-4817,39.6482,-121.5372,2023-07-08 16:00:00,Bay Area Hills,0.26,36.0,12.1,46.5,7.8,15.6,0.06,7.32,2.15
CAF-2020-4818,32.5,-117.8332,2020-09-03 19:00:00,Southern California,0.89,7.0,244.1,41.0,5.2,30.4,0.39,3.29,2.15
CAF-2022-4819,32.5,-117.4264,2022-05-03 14:00:00,San Diego County,3.03,29.2,4600.8,21.3,42.7,6.8,2.96,3.15,0.0
CAF-2018-4820,39.0232,-123.8873,2018-08-05 17:00:00,Shasta Cascade,6.14,66.4,19252.6,46.1,12.8,36.8,0.28,10.0,2.42
CAF-2019-4821,33.8813,-115.9102,2019-04-24 09:00:00,Inland Empire,0.6,4.4,67.3,25.6,49.9,11.2,3.11,2.54,0.0
CAF-2022-4822,38.8193,-122.5542,2022-05-11 18:00:00,Northern Sierra Nevada,2.99,36.3,5147.6,19.6,49.9,0.5,1.82,4.57,0.0
CAF-2018-4823,37.2359,-121.7292,2018-08-13 10:00:00,Bay Area Hills,1.28,14.9,338.1,38.8,10.1,35.1,0.38,6.89,1.99
CAF-2022-4824,34.6603,-118.5984,2022-10-13 12:00:00,Southern California,8.06,75.0,33680.7,45.4,11.3,45.1,0.01,8.13,2.6
CAF-2019-4825,34.7883,-117.0709,2019-06-11 16:00:00,Southern California,1.02,39.4,461.9,41.4,5.0,27.9,0.23,6.96,2.89
CAF-2021-4826,40.2732,-123.9806,2021-05-20 12:00:00,Northern Sierra Nevada,0.1,4.2,5.8,15.6,52.5,12.7,3.12,2.65,0.0
CAF-2023-4827,34.981,-118.7511,2023-10-02 07:00:00,Santa Barbara Ventura,7.7,24.0,12063.5,40.5,13.5,42.8,0.1,8.31,2.13
CAF-2022-4828,33.3558,-117.3592,2022-07-11 16:00:00,Inland Empire,4.31,41.0,6905.7,44.7,24.4,42.0,0.25,8.82,0.0
CAF-2022-4829,35.8085,-117.977,2022-10-23 17:00:00,Santa Barbara Ventura,4.67,46.0,7326.6,26.0,16.8,50.5,1.01,8.05,1.33
CAF-2019-4830,34.5173,-118.7011,2019-08-07 10:00:00,Southern California,1.2,11.4,764.4,39.7,5.0,22.1,0.28,9.11,3.24
